Reactome Pathway	Sum	Avg	StdDev
Synthesis of bile acids and bile salts via 27-hydroxycholesterol	7	0.14	0.404565778814466
Recruitment of repair and signaling proteins to double-strand breaks	3	0.06	0.239897937482095
Nucleosome assembly	5	0.1	0.303045763365663
Eukaryotic Translation Termination	4	0.08	0.27404751561787
Regulation of HSF1-mediated heat shock response	7	0.14	0.350509832753866
Activation of Rac	2	0.04	0.197948663722157
Translocation of ZAP-70 to Immunological synapse	2	0.04	0.197948663722157
Basigin interactions	4	0.08	0.27404751561787
MASTL Facilitates Mitotic Progression	1	0.02	0.14142135623731
Miscellaneous substrates	2	0.04	0.282842712474619
EPH-ephrin mediated repulsion of cells	11	0.22	0.464670170494017
FCERI mediated Ca+2 mobilization	12	0.24	0.476380914300945
Neuronal System	56	1.12	1.89133361867833
Apoptotic cleavage of cellular proteins	10	0.2	0.404061017820884
S45 mutants of beta-catenin aren't phosphorylated	18	0.36	1.04510520903839
Recruitment of NuMA to mitotic centrosomes	0	0	0
Circadian Clock	12	0.24	0.4314191105869
Cysteine formation from homocysteine	1	0.02	0.14142135623731
Translesion synthesis by HREV1	1	0.02	0.14142135623731
Stabilization of p53	15	0.3	0.735402152927643
Opsins	2	0.04	0.197948663722157
Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	0	0	0
"Activation of NIMA Kinases NEK9, NEK6, NEK7"	0	0	0
CDK-mediated phosphorylation and removal of Cdc6	9	0.18	0.62889602008729
Inhibition of HSL	0	0	0
PCP/CE pathway	14	0.28	0.701019665507731
Signaling by FGFR3 mutants	5	0.1	0.364215679542342
Activation and oligomerization of BAK protein	0	0	0
NICD traffics to nucleus	4	0.08	0.27404751561787
"Formation of the ternary complex, and subsequently, the 43S complex"	1	0.02	0.14142135623731
Sperm:Oocyte Membrane Binding	1	0.02	0.14142135623731
"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation"	1	0.02	0.14142135623731
Signaling by NOTCH1 HD Domain Mutants in Cancer	16	0.32	0.551065757771026
Assembly of Viral Components at the Budding Site	1	0.02	0.14142135623731
G protein gated Potassium channels	0	0	0
Telomere C-strand (Lagging Strand) Synthesis	2	0.04	0.197948663722157
Myoclonic epilepsy of Lafora	55	1.1	2.35822485988845
YAP1- and WWTR1 (TAZ)-stimulated gene expression	4	0.08	0.27404751561787
Transfer of LPS from LBP carrier to CD14	0	0	0
Interactions of Tat with host cellular proteins	0	0	0
Nitric oxide stimulates guanylate cyclase	5	0.1	0.303045763365663
Regulation of mitotic cell cycle	11	0.22	0.678834535458098
Signalling to STAT3	1	0.02	0.14142135623731
RNA Polymerase I Chain Elongation	9	0.18	0.437525509460387
Meiotic synapsis	12	0.24	0.517450579322138
Mismatch Repair	1	0.02	0.14142135623731
N-glycan antennae elongation in the medial/trans-Golgi	3	0.06	0.239897937482095
Olfactory Signaling Pathway	85	1.7	2.50916686717861
Ubiquinol biosynthesis	1	0.02	0.14142135623731
Dual incision reaction in TC-NER	5	0.1	0.303045763365663
FasL/ CD95L signaling	1	0.02	0.14142135623731
Influenza Infection	17	0.34	1.06157372589482
"Polyamines are oxidized to amines, aldehydes and H2O2 by PAOs"	0	0	0
Platelet Adhesion to exposed collagen	2	0.04	0.197948663722157
Conjugation of phenylacetate with glutamine	0	0	0
Vitamin B1 (thiamin) metabolism	0	0	0
Budding and maturation of HIV virion	2	0.04	0.197948663722157
Arachidonate production from DAG	1	0.02	0.14142135623731
RAF/MAP kinase cascade	1	0.02	0.14142135623731
Glycogen breakdown (glycogenolysis)	1	0.02	0.14142135623731
Extrinsic Pathway	0	0	0
truncated APC mutants destabilize the destruction complex	18	0.36	1.04510520903839
FCGR activation	3	0.06	0.239897937482095
Assembly Of The HIV Virion	1	0.02	0.14142135623731
Cleavage of the damaged purine	0	0	0
FGFR2c ligand binding and activation	5	0.1	0.364215679542342
Vasopressin regulates renal water homeostasis via Aquaporins	5	0.1	0.364215679542342
"Formation of the active cofactor, UDP-glucuronate"	0	0	0
Metabolism of non-coding RNA	8	0.16	0.738448456189719
Cleavage of the damaged pyrimidine	0	0	0
Condensation of Prometaphase Chromosomes	1	0.02	0.14142135623731
Import of palmitoyl-CoA into the mitochondrial matrix	4	0.08	0.340467865366085
Netrin-1 signaling	15	0.3	0.580288457473997
"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins."	2	0.04	0.197948663722157
Activation of NF-kappaB in B cells	13	0.26	0.664247310717867
Defective LMBRD1 causes methylmalonic aciduria and homocystinuria type cblF	19	0.38	1.06694299141931
Role of second messengers in netrin-1 signaling	4	0.08	0.27404751561787
Acyl chain remodelling of PI	1	0.02	0.14142135623731
Erythrocytes take up oxygen and release carbon dioxide	2	0.04	0.197948663722157
Loss of Function of SMAD2/3 in Cancer	13	0.26	0.527218345349884
Vitamin B2 (riboflavin) metabolism	0	0	0
Formation of Senescence-Associated Heterochromatin Foci (SAHF)	7	0.14	0.404565778814466
Formation of HIV-1 elongation complex containing HIV-1 Tat	9	0.18	0.522552604519197
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	16	0.32	0.551065757771026
Unwinding of DNA	3	0.06	0.239897937482095
G2/M DNA damage checkpoint	1	0.02	0.14142135623731
MyD88-independent cascade	17	0.34	0.626294577622371
Regulation of signaling by CBL	6	0.12	0.47979587496419
Iron uptake and transport	9	0.18	0.522552604519197
N-glycan trimming in the ER and Calnexin/Calreticulin cycle	3	0.06	0.239897937482095
NEP/NS2 Interacts with the Cellular Export Machinery	7	0.14	0.728711471134677
Regulation of PAK-2p34 activity by PS-GAP/RHG10	1	0.02	0.14142135623731
Synthesis of IP3 and IP4 in the cytosol	7	0.14	0.452205479752698
Toxicity of botulinum toxin type C (BoNT/C)	0	0	0
Inwardly rectifying K+ channels	3	0.06	0.239897937482095
MPS VII - Sly syndrome	30	0.6	1.16057691494799
Activation of NOXA and translocation to mitochondria	6	0.12	0.385449644663773
Caspase-mediated cleavage of cytoskeletal proteins	4	0.08	0.27404751561787
Zinc transporters	3	0.06	0.313635691430002
Classical Kir channels	0	0	0
Glycogen storage diseases	55	1.1	2.35822485988845
Nicotinamide salvaging	1	0.02	0.14142135623731
IRE1alpha activates chaperones	5	0.1	0.364215679542342
RNA Polymerase III Abortive And Retractive Initiation	6	0.12	0.435187034620795
Phosphorylation of the APC/C	0	0	0
Homologous DNA pairing and strand exchange	0	0	0
DAP12 interactions	83	1.66	1.85835125521391
Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization	0	0	0
Resolution of AP sites via the single-nucleotide replacement pathway	0	0	0
Senescence-Associated Secretory Phenotype (SASP)	10	0.2	0.494871659305394
Serotonin clearance from the synaptic cleft	0	0	0
The IPAF inflammasome	1	0.02	0.14142135623731
Golgi Associated Vesicle Biogenesis	7	0.14	0.404565778814466
Beta oxidation of butanoyl-CoA to acetyl-CoA	1	0.02	0.14142135623731
Gluconeogenesis	2	0.04	0.197948663722157
FCERI mediated MAPK activation	15	0.3	0.543983793275993
Cell junction organization	28	0.56	1.10951359079701
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	1	0.02	0.14142135623731
Gastrin-CREB signalling pathway via PKC and MAPK	34	0.68	1.13281300580566
Transferrin endocytosis and recycling	6	0.12	0.385449644663773
Nucleotide Excision Repair	5	0.1	0.303045763365663
HIV Infection	41	0.82	2.41331341368109
Proton-coupled neutral amino acid transporters	0	0	0
Leading Strand Synthesis	2	0.04	0.197948663722157
Sema4D in semaphorin signaling	11	0.22	0.506689938599091
Presynaptic function of Kainate receptors	1	0.02	0.14142135623731
CDO in myogenesis	18	0.36	0.631163486696415
Telomere Maintenance	5	0.1	0.303045763365663
"Cell death signalling via NRAGE, NRIF and NADE"	15	0.3	0.543983793275993
Hormone ligand-binding receptors	3	0.06	0.239897937482095
Golgi Cisternae Pericentriolar Stack Reorganization	2	0.04	0.197948663722157
Inhibition of adenylate cyclase pathway	2	0.04	0.197948663722157
Rho GTPase cycle	27	0.54	0.97331749125119
PKA activation in glucagon signalling	3	0.06	0.239897937482095
FGFR2 ligand binding and activation	6	0.12	0.385449644663773
Vasopressin-like receptors	0	0	0
Regulated proteolysis of p75NTR	0	0	0
Neurotransmitter Clearance In The Synaptic Cleft	0	0	0
Glycogen synthesis	3	0.06	0.239897937482095
mRNA Editing: A to I Conversion	1	0.02	0.14142135623731
The NLRP3 inflammasome	2	0.04	0.197948663722157
p75NTR regulates axonogenesis	1	0.02	0.14142135623731
Pausing and recovery of HIV elongation	7	0.14	0.49528388066742
Ca2+ activated K+ channels	7	0.14	0.350509832753866
Acyl chain remodelling of PS	0	0	0
Factors involved in megakaryocyte development and platelet production	35	0.7	0.97415583549899
RAF activation	1	0.02	0.14142135623731
Inhibition of TSC complex formation by PKB	0	0	0
Autodegradation of Cdh1 by Cdh1:APC/C	9	0.18	0.62889602008729
Signaling by activated point mutants of FGFR3	5	0.1	0.364215679542342
Defective MMADHC causes methylmalonic aciduria and homocystinuria type cblD	19	0.38	1.06694299141931
Propionyl-CoA catabolism	0	0	0
MyD88 cascade initiated on plasma membrane	15	0.3	0.646813224152673
SMAC-mediated apoptotic response	2	0.04	0.197948663722157
Transport of inorganic cations/anions and amino acids/oligopeptides	16	0.32	0.551065757771026
Downstream signaling events of B Cell Receptor (BCR)	64	1.28	2.04080816324898
Conjugation of carboxylic acids	0	0	0
mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	2	0.04	0.197948663722157
IRS-related events triggered by IGF1R	19	0.38	0.830293776384022
RNF mutants show enhanced WNT signaling and proliferation	43	0.86	1.44292786248188
Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	0	0	0
G alpha (i) signalling events	32	0.64	0.851409395757219
The role of Nef in HIV-1 replication and disease pathogenesis	10	0.2	0.63887656499994
Reactions specific to the complex N-glycan synthesis pathway	1	0.02	0.14142135623731
Polo-like kinase mediated events	5	0.1	0.364215679542342
Transport of organic anions	5	0.1	0.303045763365663
Molecules associated with elastic fibres	9	0.18	0.522552604519197
Abacavir metabolism	1	0.02	0.14142135623731
Chylomicron-mediated lipid transport	6	0.12	0.47979587496419
CREB phosphorylation	2	0.04	0.197948663722157
ATF6-alpha activates chaperone genes	4	0.08	0.27404751561787
EPHB-mediated forward signaling	9	0.18	0.522552604519197
CaMK IV-mediated phosphorylation of CREB	1	0.02	0.14142135623731
RNA Polymerase II Transcription Elongation	9	0.18	0.522552604519197
ATP sensitive Potassium channels	3	0.06	0.239897937482095
DNA Damage Reversal	0	0	0
PP2A-mediated dephosphorylation of key metabolic factors	1	0.02	0.14142135623731
"Activation, translocation and oligomerization of BAX"	0	0	0
mRNA decay by 3' to 5' exoribonuclease	2	0.04	0.197948663722157
Small interfering RNA (siRNA) biogenesis	1	0.02	0.14142135623731
Synthesis of Ketone Bodies	1	0.02	0.14142135623731
RNA Polymerase III Transcription Initiation From Type 1 Promoter	5	0.1	0.364215679542342
Toll Like Receptor 9 (TLR9) Cascade	19	0.38	0.666700679404459
mRNA Splicing	22	0.44	0.884330716602409
"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2"	0	0	0
Acetylcholine regulates insulin secretion	3	0.06	0.239897937482095
Proton-coupled monocarboxylate transport	0	0	0
Amino acid and oligopeptide SLC transporters	9	0.18	0.388087934491604
Pyrimidine salvage reactions	2	0.04	0.197948663722157
Leukotriene receptors	1	0.02	0.14142135623731
Mitochondrial ABC transporters	0	0	0
Metabolism of water-soluble vitamins and cofactors	19	0.38	1.06694299141931
GRB7 events in ERBB2 signaling	2	0.04	0.282842712474619
Amine Oxidase reactions	0	0	0
Regulation of PLK1 Activity at G2/M Transition	9	0.18	0.62889602008729
Erythrocytes take up carbon dioxide and release oxygen	2	0.04	0.197948663722157
DEx/H-box helicases activate type I IFN and inflammatory cytokines production	1	0.02	0.14142135623731
Acyl chain remodeling of CL	0	0	0
Hydrolysis of LPE	1	0.02	0.14142135623731
GTP hydrolysis and joining of the 60S ribosomal subunit	6	0.12	0.385449644663773
Defective AMN causes hereditary megaloblastic anemia 1	19	0.38	1.06694299141931
"Adrenaline,noradrenaline inhibits insulin secretion"	8	0.16	0.509501557146486
Regulation of Rheb GTPase activity by AMPK	0	0	0
Synthesis of PIPs at the early endosome membrane	6	0.12	0.385449644663773
Glutathione conjugation	27	0.54	0.676425177242955
5-Phosphoribose 1-diphosphate biosynthesis	1	0.02	0.14142135623731
SCF-beta-TrCP mediated degradation of Emi1	9	0.18	0.62889602008729
Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus	2	0.04	0.197948663722157
PKA-mediated phosphorylation of key metabolic factors	0	0	0
Uncoating of the HIV Virion	0	0	0
Defective MMAA causes methylmalonic aciduria type cblA	19	0.38	1.06694299141931
Thrombin signalling through proteinase activated receptors (PARs)	4	0.08	0.340467865366085
Post-Elongation Processing of Intron-Containing pre-mRNA	7	0.14	0.404565778814466
Purine ribonucleoside monophosphate biosynthesis	0	0	0
Ligand-gated ion channel transport	4	0.08	0.27404751561787
Negative regulation of FGFR signaling	10	0.2	0.534522483824849
Acetylation	0	0	0
p53-Dependent G1 DNA Damage Response	19	0.38	0.779586494265272
KSRP destabilizes mRNA	3	0.06	0.239897937482095
Regulation of Hypoxia-inducible Factor (HIF) by oxygen	5	0.1	0.364215679542342
Activation of the phototransduction cascade	1	0.02	0.14142135623731
Signaling by Activin	4	0.08	0.27404751561787
"Inactivation, recovery and regulation of the phototransduction cascade"	2	0.04	0.197948663722157
Chromosome Maintenance	9	0.18	0.437525509460387
Vpu mediated degradation of CD4	9	0.18	0.62889602008729
Processing of Capped Intron-Containing Pre-mRNA	29	0.58	1.48585164200226
Antigen processing-Cross presentation	16	0.32	0.76771593385968
Cellular Senescence	36	0.72	1.17872293398493
Reproduction	3	0.06	0.239897937482095
vRNP Assembly	0	0	0
Trafficking and processing of endosomal TLR	2	0.04	0.197948663722157
Other semaphorin interactions	7	0.14	0.452205479752698
FGFR3b ligand binding and activation	3	0.06	0.239897937482095
Transmission across Electrical Synapses	0	0	0
TRP channels	9	0.18	0.388087934491604
Toll Like Receptor 3 (TLR3) Cascade	17	0.34	0.626294577622371
Hemostasis	99	1.98	2.99312136576586
Synthesis of Hepoxilins (HX) and Trioxilins (TrX)	2	0.04	0.282842712474619
Synthesis of dolichyl-phosphate-glucose	0	0	0
FRS2-mediated cascade	10	0.2	0.571428571428571
c-src mediated regulation of Cx43 function and closure of gap junctions	0	0	0
Translation	12	0.24	0.686903730295503
Tie2 Signaling	4	0.08	0.340467865366085
Acetylcholine Neurotransmitter Release Cycle	5	0.1	0.364215679542342
Repair synthesis for gap-filling by DNA polymerase in TC-NER	2	0.04	0.197948663722157
Resolution of Sister Chromatid Cohesion	20	0.4	0.947607082958686
p75NTR negatively regulates cell cycle via SC1	5	0.1	0.303045763365663
NGF-independant TRKA activation	2	0.04	0.197948663722157
Establishment of Sister Chromatid Cohesion	5	0.1	0.303045763365663
VEGFR2 mediated cell proliferation	3	0.06	0.239897937482095
Defective MMAB causes methylmalonic aciduria type cblB	19	0.38	1.06694299141931
Endosomal/Vacuolar pathway	1	0.02	0.14142135623731
MPS IIID - Sanfilippo syndrome D	30	0.6	1.16057691494799
PI Metabolism	20	0.4	1.01015254455221
Zinc efflux and compartmentalization by the SLC30 family	1	0.02	0.14142135623731
phospho-PLA2 pathway	0	0	0
Sulfur amino acid metabolism	4	0.08	0.27404751561787
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	5	0.1	0.303045763365663
Adenylate cyclase activating pathway	2	0.04	0.197948663722157
TRIF-mediated TLR3/TLR4 signaling	17	0.34	0.626294577622371
Type I hemidesmosome assembly	2	0.04	0.197948663722157
SOS-mediated signalling	2	0.04	0.197948663722157
Association of licensing factors with the pre-replicative complex	4	0.08	0.27404751561787
P2Y receptors	2	0.04	0.197948663722157
Sialic acid metabolism	9	0.18	0.437525509460387
Attenuation phase	6	0.12	0.328260722659316
Mineralocorticoid biosynthesis	2	0.04	0.197948663722157
HDL-mediated lipid transport	3	0.06	0.239897937482095
Role of Abl in Robo-Slit signaling	3	0.06	0.239897937482095
"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"	16	0.32	0.620730313782869
Glycosphingolipid metabolism	13	0.26	0.527218345349884
PLC beta mediated events	7	0.14	0.350509832753866
The retinoid cycle in cones (daylight vision)	2	0.04	0.197948663722157
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	10	0.2	0.67005939426049
Viral RNP Complexes in the Host Cell Nucleus	0	0	0
Activation of caspases through apoptosome-mediated cleavage	2	0.04	0.197948663722157
Chondroitin sulfate/dermatan sulfate metabolism	9	0.18	0.388087934491604
Trafficking of AMPA receptors	5	0.1	0.303045763365663
The phototransduction cascade	2	0.04	0.197948663722157
Syndecan interactions	6	0.12	0.385449644663773
Metabolism of nucleotides	10	0.2	0.67005939426049
Interferon gamma signaling	6	0.12	0.328260722659316
SUMO is proteolytically processed	0	0	0
Glucagon-type ligand receptors	6	0.12	0.435187034620795
Signaling by NOTCH	29	0.58	0.730948503169487
Tight junction interactions	4	0.08	0.340467865366085
Constitutive Signaling by NOTCH1 HD Domain Mutants	0	0	0
Activation of gene expression by SREBF (SREBP)	9	0.18	0.388087934491604
deactivation of the beta-catenin transactivating complex	8	0.16	0.370328039909021
Creation of C4 and C2 activators	6	0.12	0.385449644663773
Vitamins	0	0	0
GPCR downstream signaling	168	3.36	4.56588950137599
Synthesis of pyrophosphates in the cytosol	1	0.02	0.14142135623731
TRAIL  signaling	2	0.04	0.197948663722157
Nephrin interactions	5	0.1	0.303045763365663
Serine biosynthesis	0	0	0
TGFBR2 Kinase Domain Mutants in Cancer	13	0.26	0.527218345349884
Peroxisomal lipid metabolism	6	0.12	0.47979587496419
CREB phosphorylation through the activation of Adenylate Cyclase	3	0.06	0.239897937482095
"Platelet activation, signaling and aggregation"	49	0.98	1.76692977119254
Deadenylation of mRNA	5	0.1	0.462910049886276
TRIF-mediated programmed cell death	2	0.04	0.197948663722157
Degradation of beta-catenin by the destruction complex	18	0.36	1.04510520903839
Transport of glycerol from adipocytes to the liver by Aquaporins	0	0	0
G-protein mediated events	7	0.14	0.350509832753866
Digestion of dietary carbohydrate	4	0.08	0.27404751561787
Regulation of DNA replication	17	0.34	0.847806292854731
SMAC-mediated dissociation of IAP:caspase complexes	2	0.04	0.197948663722157
PI3K events in ERBB2 signaling	51	1.02	1.54510418379328
Disease	246	4.92	8.38813544993943
ABC-family proteins mediated transport	15	0.3	0.543983793275993
Post-translational modification: synthesis of GPI-anchored proteins	6	0.12	0.328260722659316
Free fatty acid receptors	1	0.02	0.14142135623731
CHL1 interactions	4	0.08	0.27404751561787
Translesion synthesis by Pol eta	0	0	0
E2F-enabled inhibition of pre-replication complex formation	2	0.04	0.197948663722157
RIP-mediated NFkB activation via ZBP1	5	0.1	0.303045763365663
"Synthesis, secretion, and deacylation of Ghrelin"	0	0	0
Glutathione synthesis and recycling	2	0.04	0.197948663722157
Transport to the Golgi and subsequent modification	3	0.06	0.239897937482095
Xenobiotics	3	0.06	0.313635691430002
Metabolism of vitamins and cofactors	19	0.38	1.06694299141931
negative regulation of TCF-dependent signaling by WNT ligand antagonists	4	0.08	0.27404751561787
Signaling by FGFR1 mutants	14	0.28	0.701019665507731
Presynaptic nicotinic acetylcholine receptors	3	0.06	0.239897937482095
Defective TCN2 causes hereditary megaloblastic anemia	19	0.38	1.06694299141931
Downregulation of TGF-beta receptor signaling	3	0.06	0.313635691430002
Signaling by FGFR in disease	62	1.24	1.91193885992247
Signaling by activated point mutants of FGFR1	6	0.12	0.328260722659316
Nef Mediated CD4 Down-regulation	1	0.02	0.14142135623731
Cyclin A/B1 associated events during G2/M transition	2	0.04	0.282842712474619
MAP kinase activation in TLR cascade	9	0.18	0.481917936955229
Regulation of Commissural axon pathfinding by Slit and Robo	1	0.02	0.14142135623731
VEGF ligand-receptor interactions	1	0.02	0.14142135623731
RNA Polymerase I Transcription Termination	7	0.14	0.350509832753866
Defective GIF causes intrinsic factor deficiency	19	0.38	1.06694299141931
Signaling by NOTCH3	1	0.02	0.14142135623731
Orc1 removal from chromatin	16	0.32	0.740656079818041
Acetylcholine Binding And Downstream Events	4	0.08	0.27404751561787
Beta oxidation of hexanoyl-CoA to butanoyl-CoA	1	0.02	0.14142135623731
Mitochondrial Uncoupling Proteins	0	0	0
Defective CD320 causes methylmalonic aciduria	19	0.38	1.06694299141931
ER Quality Control Compartment (ERQC)	2	0.04	0.197948663722157
ERK/MAPK targets	4	0.08	0.340467865366085
Striated Muscle Contraction	14	0.28	0.858094709581783
Assembly of collagen fibrils and other multimeric structures	15	0.3	0.646813224152673
Processing of Capped Intronless Pre-mRNA	1	0.02	0.14142135623731
O-glycosylation of TSR domain-containing proteins	17	0.34	0.688387645894672
Nuclear Receptor transcription pathway	6	0.12	0.385449644663773
FGFR3c ligand binding and activation	5	0.1	0.364215679542342
Telomere Extension By Telomerase	1	0.02	0.14142135623731
Loss of Function of SMAD4 in Cancer	13	0.26	0.527218345349884
MHC class II antigen presentation	20	0.4	0.67005939426049
Cytosolic sensors of pathogen-associated DNA	15	0.3	0.505076272276105
Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	8	0.16	0.42185208743524
Transport of connexons to the plasma membrane	0	0	0
phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex	18	0.36	1.04510520903839
trans-Golgi Network Vesicle Budding	8	0.16	0.42185208743524
Developmental Biology	164	3.28	4.08101627999093
Ceramide signalling	0	0	0
PLC-mediated hydrolysis of PIP2	1	0.02	0.14142135623731
Mitochondrial biogenesis	11	0.22	0.41845195759648
Signaling by EGFR in Cancer	56	1.12	1.70999462942229
Tat-mediated HIV elongation arrest and recovery	7	0.14	0.49528388066742
Prefoldin mediated transfer of substrate  to CCT/TriC	6	0.12	0.385449644663773
Initiation of Nuclear Envelope Reformation	0	0	0
IRS-related events	18	0.36	0.827092275778864
ARMS-mediated activation	4	0.08	0.340467865366085
Formation of HIV elongation complex in the absence of HIV Tat	9	0.18	0.522552604519197
IRAK2 mediated activation of TAK1 complex	0	0	0
"Cobalamin (Cbl, vitamin B12) transport and metabolism"	8	0.16	0.548095031235739
Proton/oligonucleotide cotransporters	0	0	0
Viral Messenger RNA Synthesis	3	0.06	0.239897937482095
NOSTRIN mediated eNOS trafficking	0	0	0
Downstream TCR signaling	12	0.24	0.476380914300945
S6K1-mediated signalling	2	0.04	0.282842712474619
Binding and Uptake of Ligands by Scavenger Receptors	18	0.36	0.721676053732291
deletions in the AMER1 gene destabilize the destruction complex	18	0.36	1.04510520903839
RNA Pol II CTD phosphorylation and interaction with CE	5	0.1	0.303045763365663
G beta:gamma signalling through PLC beta	1	0.02	0.14142135623731
Resolution of D-loop structures through Holliday junction intermediates	0	0	0
deletions in the AXIN genes in hepatocellular carcinoma result in elevated WNT signaling	18	0.36	1.04510520903839
Activated point mutants of FGFR2	6	0.12	0.385449644663773
Lagging Strand Synthesis	2	0.04	0.197948663722157
Mitochondrial tRNA aminoacylation	8	0.16	0.370328039909021
Translesion synthesis by Pol zeta	0	0	0
Signaling by TGF-beta Receptor Complex in Cancer	13	0.26	0.527218345349884
Interleukin-1 signaling	5	0.1	0.303045763365663
Antiviral mechanism by IFN-stimulated genes	12	0.24	0.796932896056077
2-LTR circle formation	0	0	0
Cytosolic tRNA aminoacylation	8	0.16	0.509501557146486
Tachykinin receptors bind tachykinins	3	0.06	0.239897937482095
Glucagon signaling in metabolic regulation	3	0.06	0.239897937482095
Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	0	0	0
Assembly of the RAD51-ssDNA nucleoprotein complex	0	0	0
Pausing and recovery of Tat-mediated HIV elongation	7	0.14	0.49528388066742
Carnitine synthesis	0	0	0
RNA Polymerase III Transcription Initiation From Type 3 Promoter	6	0.12	0.435187034620795
Reversible hydration of carbon dioxide	1	0.02	0.14142135623731
LDL-mediated lipid transport	1	0.02	0.14142135623731
Mitochondrial transcription termination	0	0	0
Amyloids	6	0.12	0.435187034620795
Hydrolysis of LPC	1	0.02	0.14142135623731
Eukaryotic Translation Elongation	4	0.08	0.27404751561787
Signal Transduction	379	7.58	10.3215447348876
RNA Polymerase III Chain Elongation	2	0.04	0.197948663722157
Regulation of innate immune responses to cytosolic DNA	1	0.02	0.14142135623731
Mitotic G2-G2/M phases	18	0.36	1.19112363346719
Post-chaperonin tubulin folding pathway	4	0.08	0.444467119602973
Axon guidance	121	2.42	3.0511958177684
Adrenoceptors	1	0.02	0.14142135623731
"XAV939 inhibits tankyrase, stabilizing AXIN"	43	0.86	1.44292786248188
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant	0	0	0
cRNA Synthesis	0	0	0
tRNA Aminoacylation	11	0.22	0.545482374058194
DNA Damage/Telomere Stress Induced Senescence	14	0.28	0.607436903584837
Toll Like Receptor 5 (TLR5) Cascade	15	0.3	0.646813224152673
VEGFR2 mediated vascular permeability	13	0.26	0.599659767480439
G0 and Early G1	5	0.1	0.364215679542342
HSF1-dependent transactivation	8	0.16	0.42185208743524
MyD88:Mal cascade initiated on plasma membrane	17	0.34	0.745325569185462
Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis	1	0.02	0.14142135623731
Tryptophan catabolism	1	0.02	0.14142135623731
formation of the beta-catenin:TCF transactivating complex	13	0.26	0.599659767480439
Pyrimidine metabolism	5	0.1	0.364215679542342
IRAK1 recruits IKK complex	4	0.08	0.27404751561787
Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA	2	0.04	0.197948663722157
Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)	2	0.04	0.197948663722157
Signaling by Rho GTPases	27	0.54	0.97331749125119
NS1 Mediated Effects on Host Pathways	0	0	0
Butyrate Response Factor 1 (BRF1) destabilizes mRNA	4	0.08	0.27404751561787
Semaphorin interactions	27	0.54	1.11043289958907
Caspase-8 activation by cleavage	2	0.04	0.197948663722157
HIV Life Cycle	23	0.46	1.32803368533624
HDMs demethylate histones	10	0.2	0.63887656499994
Na+/Cl- dependent neurotransmitter transporters	3	0.06	0.239897937482095
Interconversion of polyamines	0	0	0
Stimuli-sensing channels	34	0.68	1.15068746089156
HIV Transcription Elongation	9	0.18	0.522552604519197
"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation"	4	0.08	0.27404751561787
ABCA transporters in lipid homeostasis	5	0.1	0.364215679542342
Complement cascade	11	0.22	0.506689938599091
G alpha (z) signalling events	3	0.06	0.239897937482095
VEGF binds to VEGFR leading to receptor dimerization	1	0.02	0.14142135623731
Toll Like Receptor 4 (TLR4) Cascade	22	0.44	0.860943952761106
Resolution of D-loop structures	0	0	0
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs	0	0	0
Signaling by ERBB4	64	1.28	1.95917517004957
Organic cation/anion/zwitterion transport	1	0.02	0.14142135623731
TRAF3-dependent IRF activation pathway	2	0.04	0.197948663722157
Organic anion transport	1	0.02	0.14142135623731
Highly sodium permeable acetylcholine nicotinic receptors	3	0.06	0.239897937482095
Translation initiation complex formation	2	0.04	0.197948663722157
PDE3B signalling	0	0	0
TRAF6 mediated induction of TAK1 complex	0	0	0
ERK1 activation	0	0	0
Neurotoxicity of clostridium toxins	3	0.06	0.239897937482095
Laminin interactions	15	0.3	0.614451804788759
Gap-filling DNA repair synthesis and ligation in GG-NER	2	0.04	0.197948663722157
Regulation of cholesterol biosynthesis by SREBP (SREBF)	10	0.2	0.451753951452626
Degradation of GABA	0	0	0
Activation of TRKA receptors	2	0.04	0.197948663722157
