Reactome Pathway	Sum	Avg	StdDev
DNA Repair	58	2.41666666666667	4.39284662255301
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	43	1.79166666666667	2.82810685897777
SHC1 events in EGFR signaling	7	0.291666666666667	0.550032937090187
Mitotic Telophase/Cytokinesis	12	0.5	1.06321906614239
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	33	1.375	1.43897608524709
DCC mediated attractive signaling	10	0.416666666666667	0.653862548158294
EPH-Ephrin signaling	48	2	2.16694535554385
WNT5A-dependent internalization of FZD4	7	0.291666666666667	0.624093545570845
Signaling by Hippo	10	0.416666666666667	0.829702233998107
Activation of Ca-permeable Kainate Receptor	7	0.291666666666667	0.624093545570845
Class I MHC mediated antigen processing & presentation	122	5.08333333333333	7.73426406193312
Signalling to ERKs	19	0.791666666666667	0.721060008759246
Chondroitin sulfate biosynthesis	11	0.458333333333333	0.658005330140078
Cohesin Loading onto Chromatin	10	0.416666666666667	0.928611242975073
Response to elevated platelet cytosolic Ca2+	50	2.08333333333333	2.73331565918641
G beta:gamma signalling through PI3Kgamma	6	0.25	0.607918758874329
Mitotic Prometaphase	56	2.33333333333333	5.12170714293301
Calmodulin induced events	12	0.5	0.834057656228299
IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation	5	0.208333333333333	0.508977377704051
Metabolism of RNA	109	4.54166666666667	8.15597495926955
The canonical retinoid cycle in rods (twilight vision)	7	0.291666666666667	0.550032937090187
"Transport of HA trimer, NA tetramer and M2 tetramer from the endoplasmic reticulum to the Golgi Apparatus"	0	0	0
SMAD2/3 Phosphorylation Motif Mutants in Cancer	27	1.125	1.45400496380948
PKA-mediated phosphorylation of CREB	8	0.333333333333333	0.637022057270606
Pyrimidine biosynthesis	2	0.0833333333333333	0.28232985128664
Signaling by Insulin receptor	62	2.58333333333333	3.97729060790259
Signalling to ERK5	0	0	0
GABA receptor activation	27	1.125	1.42378857736796
Synthesis of Leukotrienes (LT) and Eoxins (EX)	5	0.208333333333333	0.508977377704051
Class B/2 (Secretin family receptors)	35	1.45833333333333	2.63717844389179
O-linked glycosylation	83	3.45833333333333	5.8008932345666
TCR signaling	29	1.20833333333333	1.28466428254256
Processive synthesis on the C-strand of the telomere	6	0.25	0.84698955385992
The NLRP1 inflammasome	4	0.166666666666667	0.481543412343077
O-linked glycosylation of mucins	61	2.54166666666667	5.45319345343439
Signaling by the B Cell Receptor (BCR)	106	4.41666666666667	6.62614496532103
Signaling by VEGF	56	2.33333333333333	2.49637418228338
AKT-mediated inactivation of FOXO1A	2	0.0833333333333333	0.28232985128664
Metabolism of Angiotensinogen to Angiotensins	8	0.333333333333333	0.637022057270606
Removal of DNA patch containing abasic residue	5	0.208333333333333	0.832970935693524
Calcitonin-like ligand receptors	5	0.208333333333333	0.414851116999053
Activation of Kainate Receptors upon glutamate binding	13	0.541666666666667	0.977092700273386
Synthesis of GDP-mannose	0	0	0
Vitamins B6 activation to pyridoxal phosphate	2	0.0833333333333333	0.28232985128664
HCN channels	1	0.0416666666666667	0.204124145231932
E2F mediated regulation of DNA replication	19	0.791666666666667	1.64129235046964
MPS IIIC - Sanfilippo syndrome C	62	2.58333333333333	2.94761018404766
G1 Phase	16	0.666666666666667	1.16718415024353
Defective MTR causes methylmalonic aciduria and homocystinuria type cblG	48	2	2.94883912309794
FGFR ligand binding and activation	11	0.458333333333333	0.779027636204913
COPI Mediated Transport	3	0.125	0.337831962346088
Nef mediated downregulation of CD28 cell surface expression	0	0	0
Removal of the Flap Intermediate from the C-strand	6	0.25	0.84698955385992
DNA replication initiation	3	0.125	0.337831962346088
Nectin/Necl  trans heterodimerization	2	0.0833333333333333	0.408248290463863
EPHA-mediated growth cone collapse	19	0.791666666666667	1.10253331475513
Acyl chain remodeling of DAG and TAG	3	0.125	0.337831962346088
Transcription of the HIV genome	36	1.5	2.26504630915324
DARPP-32 events	11	0.458333333333333	0.721060008759246
Synthesis of glycosylphosphatidylinositol (GPI)	5	0.208333333333333	0.414851116999053
Signaling by GPCR	468	19.5	25.9715563478671
Heme degradation	3	0.125	0.337831962346088
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1	10	0.416666666666667	0.928611242975073
NADPH regeneration	1	0.0416666666666667	0.204124145231932
GABA B receptor activation	15	0.625	1.01349588703826
O2/CO2 exchange in erythrocytes	7	0.291666666666667	0.806450444131925
Transport of nucleotide sugars	6	0.25	0.531609533071195
IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	5	0.208333333333333	0.414851116999053
Post-Elongation Processing of Intronless pre-mRNA	14	0.583333333333333	1.24818709114169
Synthesis of PIPs at the plasma membrane	21	0.875	0.9469631093315
Separation of Sister Chromatids	83	3.45833333333333	7.04012825146683
Histidine catabolism	2	0.0833333333333333	0.28232985128664
Dopamine clearance from the synaptic cleft	2	0.0833333333333333	0.28232985128664
IGF1R signaling cascade	43	1.79166666666667	2.60399637124349
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	6	0.25	0.531609533071195
Galactose catabolism	0	0	0
Cytochrome c-mediated apoptotic response	1	0.0416666666666667	0.204124145231932
negative regulation of TCF-dependent signaling by DVL-interacting proteins	3	0.125	0.337831962346088
Eicosanoid ligand-binding receptors	5	0.208333333333333	0.414851116999053
Host Interactions of HIV factors	56	2.33333333333333	4.16681159168251
Deposition of new CENPA-containing nucleosomes at the centromere	18	0.75	1.75077622536529
"Transport of vitamins, nucleosides, and related molecules"	11	0.458333333333333	0.832970935693524
Neurofascin interactions	0	0	0
Facilitative Na+-independent glucose transporters	8	0.333333333333333	0.701964118163034
Class C/3 (Metabotropic glutamate/pheromone receptors)	22	0.916666666666667	2.24415504902357
Lysosphingolipid and LPA receptors	1	0.0416666666666667	0.204124145231932
Unfolded Protein Response (UPR)	33	1.375	1.95186644233043
Myogenesis	19	0.791666666666667	1.17876747224514
Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane	0	0	0
Ketone body metabolism	1	0.0416666666666667	0.204124145231932
DSCAM interactions	12	0.5	0.722315118514615
Defective MMACHC causes methylmalonic aciduria and homocystinuria type cblC	48	2	2.94883912309794
eNOS activation	1	0.0416666666666667	0.204124145231932
Synthesis of bile acids and bile salts via 27-hydroxycholesterol	8	0.333333333333333	0.56465970257328
Recruitment of repair and signaling proteins to double-strand breaks	7	0.291666666666667	0.624093545570845
Nucleosome assembly	18	0.75	1.75077622536529
Eukaryotic Translation Termination	29	1.20833333333333	2.12601212043391
Regulation of HSF1-mediated heat shock response	17	0.708333333333333	1.54579841946587
Activation of Rac	10	0.416666666666667	0.717281502356772
Translocation of ZAP-70 to Immunological synapse	2	0.0833333333333333	0.28232985128664
Basigin interactions	11	0.458333333333333	1.10253331475513
MASTL Facilitates Mitotic Progression	6	0.25	0.531609533071195
Miscellaneous substrates	3	0.125	0.448427203146441
EPH-ephrin mediated repulsion of cells	25	1.04166666666667	1.23285341230492
FCERI mediated Ca+2 mobilization	17	0.708333333333333	1.08263634211833
Neuronal System	158	6.58333333333333	6.83289146680243
Apoptotic cleavage of cellular proteins	21	0.875	1.36134524260572
S45 mutants of beta-catenin aren't phosphorylated	38	1.58333333333333	2.79621897921285
Recruitment of NuMA to mitotic centrosomes	8	0.333333333333333	0.637022057270606
Circadian Clock	33	1.375	1.40843730857071
Cysteine formation from homocysteine	0	0	0
Translesion synthesis by HREV1	0	0	0
Stabilization of p53	33	1.375	2.31840462387393
Opsins	7	0.291666666666667	0.624093545570845
Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	0	0	0
"Activation of NIMA Kinases NEK9, NEK6, NEK7"	4	0.166666666666667	0.380693493813441
CDK-mediated phosphorylation and removal of Cdc6	23	0.958333333333333	2.49310643778899
Inhibition of HSL	0	0	0
PCP/CE pathway	41	1.70833333333333	3.20975641316971
Signaling by FGFR3 mutants	5	0.208333333333333	0.414851116999053
Activation and oligomerization of BAK protein	0	0	0
NICD traffics to nucleus	5	0.208333333333333	0.508977377704051
"Formation of the ternary complex, and subsequently, the 43S complex"	18	0.75	1.67461871065833
Sperm:Oocyte Membrane Binding	2	0.0833333333333333	0.28232985128664
"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation"	2	0.0833333333333333	0.28232985128664
Signaling by NOTCH1 HD Domain Mutants in Cancer	42	1.75	1.79975843789732
Assembly of Viral Components at the Budding Site	0	0	0
G protein gated Potassium channels	6	0.25	0.531609533071195
Telomere C-strand (Lagging Strand) Synthesis	14	0.583333333333333	1.6396358733272
Myoclonic epilepsy of Lafora	134	5.58333333333333	7.56948488665347
YAP1- and WWTR1 (TAZ)-stimulated gene expression	16	0.666666666666667	0.761386987626881
Transfer of LPS from LBP carrier to CD14	1	0.0416666666666667	0.204124145231932
Interactions of Tat with host cellular proteins	0	0	0
Nitric oxide stimulates guanylate cyclase	14	0.583333333333333	0.775531608229039
Regulation of mitotic cell cycle	47	1.95833333333333	3.15510857894424
Signalling to STAT3	1	0.0416666666666667	0.204124145231932
RNA Polymerase I Chain Elongation	29	1.20833333333333	2.02117414577177
Meiotic synapsis	37	1.54166666666667	2.68618311180473
Mismatch Repair	8	0.333333333333333	0.916831342257085
N-glycan antennae elongation in the medial/trans-Golgi	6	0.25	0.531609533071195
Olfactory Signaling Pathway	195	8.125	16.9508560768809
Ubiquinol biosynthesis	5	0.208333333333333	0.721060008759246
Dual incision reaction in TC-NER	20	0.833333333333333	1.83366268451417
FasL/ CD95L signaling	2	0.0833333333333333	0.28232985128664
Influenza Infection	62	2.58333333333333	4.46159131941164
"Polyamines are oxidized to amines, aldehydes and H2O2 by PAOs"	2	0.0833333333333333	0.408248290463863
Platelet Adhesion to exposed collagen	7	0.291666666666667	0.69025305168635
Conjugation of phenylacetate with glutamine	0	0	0
Vitamin B1 (thiamin) metabolism	3	0.125	0.337831962346088
Budding and maturation of HIV virion	14	0.583333333333333	1.44212001751849
Arachidonate production from DAG	6	0.25	0.442325868464691
RAF/MAP kinase cascade	5	0.208333333333333	0.414851116999053
Glycogen breakdown (glycogenolysis)	6	0.25	0.607918758874329
Extrinsic Pathway	3	0.125	0.448427203146441
truncated APC mutants destabilize the destruction complex	38	1.58333333333333	2.79621897921285
FCGR activation	5	0.208333333333333	0.508977377704051
Assembly Of The HIV Virion	6	0.25	0.531609533071195
Cleavage of the damaged purine	1	0.0416666666666667	0.204124145231932
FGFR2c ligand binding and activation	5	0.208333333333333	0.414851116999053
Vasopressin regulates renal water homeostasis via Aquaporins	14	0.583333333333333	1.0179547554081
"Formation of the active cofactor, UDP-glucuronate"	3	0.125	0.448427203146441
Metabolism of non-coding RNA	23	0.958333333333333	2.03190137270631
Cleavage of the damaged pyrimidine	1	0.0416666666666667	0.204124145231932
Condensation of Prometaphase Chromosomes	7	0.291666666666667	0.550032937090187
Import of palmitoyl-CoA into the mitochondrial matrix	10	0.416666666666667	0.717281502356772
Netrin-1 signaling	24	1	0.834057656228299
"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins."	31	1.29166666666667	2.29326360696159
Activation of NF-kappaB in B cells	32	1.33333333333333	2.91423293907478
Defective LMBRD1 causes methylmalonic aciduria and homocystinuria type cblF	48	2	2.94883912309794
Role of second messengers in netrin-1 signaling	10	0.416666666666667	0.583592075121765
Acyl chain remodelling of PI	1	0.0416666666666667	0.204124145231932
Erythrocytes take up oxygen and release carbon dioxide	7	0.291666666666667	0.806450444131925
Loss of Function of SMAD2/3 in Cancer	27	1.125	1.45400496380948
Vitamin B2 (riboflavin) metabolism	3	0.125	0.337831962346088
Formation of Senescence-Associated Heterochromatin Foci (SAHF)	16	0.666666666666667	0.868114732282431
Formation of HIV-1 elongation complex containing HIV-1 Tat	25	1.04166666666667	1.70623324433032
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	42	1.75	1.79975843789732
Unwinding of DNA	5	0.208333333333333	0.658005330140078
G2/M DNA damage checkpoint	9	0.375	0.923721207705668
MyD88-independent cascade	42	1.75	2.34520787991171
Regulation of signaling by CBL	9	0.375	0.575779245136914
Iron uptake and transport	28	1.16666666666667	1.37260991217989
N-glycan trimming in the ER and Calnexin/Calreticulin cycle	3	0.125	0.448427203146441
NEP/NS2 Interacts with the Cellular Export Machinery	18	0.75	1.29379791446665
Regulation of PAK-2p34 activity by PS-GAP/RHG10	1	0.0416666666666667	0.204124145231932
Synthesis of IP3 and IP4 in the cytosol	22	0.916666666666667	1.34864397811659
Toxicity of botulinum toxin type C (BoNT/C)	3	0.125	0.337831962346088
Inwardly rectifying K+ channels	10	0.416666666666667	0.928611242975073
MPS VII - Sly syndrome	62	2.58333333333333	2.94761018404766
Activation of NOXA and translocation to mitochondria	10	0.416666666666667	0.503610155185335
Caspase-mediated cleavage of cytoskeletal proteins	5	0.208333333333333	0.414851116999053
Zinc transporters	8	0.333333333333333	0.637022057270606
Classical Kir channels	0	0	0
Glycogen storage diseases	134	5.58333333333333	7.56948488665347
Nicotinamide salvaging	3	0.125	0.337831962346088
IRE1alpha activates chaperones	14	0.583333333333333	0.829702233998107
RNA Polymerase III Abortive And Retractive Initiation	26	1.08333333333333	1.88625846969411
Phosphorylation of the APC/C	18	0.75	0.944089163069933
Homologous DNA pairing and strand exchange	5	0.208333333333333	0.588229965875272
DAP12 interactions	91	3.79166666666667	4.09643712284825
Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization	0	0	0
Resolution of AP sites via the single-nucleotide replacement pathway	5	0.208333333333333	0.832970935693524
Senescence-Associated Secretory Phenotype (SASP)	26	1.08333333333333	1.31601066028016
Serotonin clearance from the synaptic cleft	3	0.125	0.337831962346088
The IPAF inflammasome	1	0.0416666666666667	0.204124145231932
Golgi Associated Vesicle Biogenesis	28	1.16666666666667	2.47889643515656
Beta oxidation of butanoyl-CoA to acetyl-CoA	0	0	0
Gluconeogenesis	14	0.583333333333333	1.31601066028016
FCERI mediated MAPK activation	22	0.916666666666667	1.13890361720181
Cell junction organization	50	2.08333333333333	3.02046162130842
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	5	0.208333333333333	0.508977377704051
Gastrin-CREB signalling pathway via PKC and MAPK	100	4.16666666666667	3.85234729874461
Transferrin endocytosis and recycling	18	0.75	1.3593476696403
Nucleotide Excision Repair	29	1.20833333333333	2.81269121733225
HIV Infection	100	4.16666666666667	7.32278556328103
Proton-coupled neutral amino acid transporters	1	0.0416666666666667	0.204124145231932
Leading Strand Synthesis	11	0.458333333333333	1.25036226634582
Sema4D in semaphorin signaling	14	0.583333333333333	1.13890361720181
Presynaptic function of Kainate receptors	7	0.291666666666667	0.750603621828092
CDO in myogenesis	19	0.791666666666667	1.17876747224514
Telomere Maintenance	32	1.33333333333333	2.47889643515656
"Cell death signalling via NRAGE, NRIF and NADE"	34	1.41666666666667	1.2128538629009
Hormone ligand-binding receptors	4	0.166666666666667	0.380693493813441
Golgi Cisternae Pericentriolar Stack Reorganization	5	0.208333333333333	0.414851116999053
Inhibition of adenylate cyclase pathway	9	0.375	0.824225591744734
Rho GTPase cycle	71	2.95833333333333	3.68875101599051
PKA activation in glucagon signalling	8	0.333333333333333	0.637022057270606
FGFR2 ligand binding and activation	8	0.333333333333333	0.637022057270606
Vasopressin-like receptors	0	0	0
Regulated proteolysis of p75NTR	1	0.0416666666666667	0.204124145231932
Neurotransmitter Clearance In The Synaptic Cleft	6	0.25	0.442325868464691
Glycogen synthesis	5	0.208333333333333	0.508977377704051
mRNA Editing: A to I Conversion	13	0.541666666666667	0.588229965875272
The NLRP3 inflammasome	7	0.291666666666667	0.464305621487537
p75NTR regulates axonogenesis	2	0.0833333333333333	0.408248290463863
Pausing and recovery of HIV elongation	17	0.708333333333333	1.04170289792063
Ca2+ activated K+ channels	10	0.416666666666667	0.717281502356772
Acyl chain remodelling of PS	1	0.0416666666666667	0.204124145231932
Factors involved in megakaryocyte development and platelet production	54	2.25	3.32644215210551
RAF activation	2	0.0833333333333333	0.28232985128664
Inhibition of TSC complex formation by PKB	1	0.0416666666666667	0.204124145231932
Autodegradation of Cdh1 by Cdh1:APC/C	36	1.5	2.78192926487763
Signaling by activated point mutants of FGFR3	5	0.208333333333333	0.414851116999053
Defective MMADHC causes methylmalonic aciduria and homocystinuria type cblD	48	2	2.94883912309794
Propionyl-CoA catabolism	3	0.125	0.337831962346088
MyD88 cascade initiated on plasma membrane	34	1.41666666666667	2.10417115080596
SMAC-mediated apoptotic response	1	0.0416666666666667	0.204124145231932
Transport of inorganic cations/anions and amino acids/oligopeptides	32	1.33333333333333	2.44356593787719
Downstream signaling events of B Cell Receptor (BCR)	92	3.83333333333333	5.91730451756737
Conjugation of carboxylic acids	0	0	0
mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	4	0.166666666666667	0.380693493813441
IRS-related events triggered by IGF1R	42	1.75	2.60851448646293
RNF mutants show enhanced WNT signaling and proliferation	87	3.625	5.92571771473993
Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	1	0.0416666666666667	0.204124145231932
G alpha (i) signalling events	98	4.08333333333333	4.51968320038961
The role of Nef in HIV-1 replication and disease pathogenesis	11	0.458333333333333	0.779027636204913
Reactions specific to the complex N-glycan synthesis pathway	1	0.0416666666666667	0.204124145231932
Polo-like kinase mediated events	8	0.333333333333333	1.23944821757828
Transport of organic anions	2	0.0833333333333333	0.28232985128664
Molecules associated with elastic fibres	10	0.416666666666667	1.05980583400786
Abacavir metabolism	2	0.0833333333333333	0.28232985128664
Chylomicron-mediated lipid transport	12	0.5	1.25108648434245
CREB phosphorylation	3	0.125	0.337831962346088
ATF6-alpha activates chaperone genes	3	0.125	0.448427203146441
EPHB-mediated forward signaling	26	1.08333333333333	1.17645993175054
CaMK IV-mediated phosphorylation of CREB	1	0.0416666666666667	0.204124145231932
RNA Polymerase II Transcription Elongation	25	1.04166666666667	1.70623324433032
ATP sensitive Potassium channels	4	0.166666666666667	0.481543412343077
DNA Damage Reversal	1	0.0416666666666667	0.204124145231932
PP2A-mediated dephosphorylation of key metabolic factors	3	0.125	0.337831962346088
"Activation, translocation and oligomerization of BAX"	0	0	0
mRNA decay by 3' to 5' exoribonuclease	11	0.458333333333333	0.977092700273386
Small interfering RNA (siRNA) biogenesis	7	0.291666666666667	0.69025305168635
Synthesis of Ketone Bodies	1	0.0416666666666667	0.204124145231932
RNA Polymerase III Transcription Initiation From Type 1 Promoter	21	0.875	1.48360606514052
Toll Like Receptor 9 (TLR9) Cascade	43	1.79166666666667	2.50181093830339
mRNA Splicing	60	2.5	5.32426765733622
"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2"	0	0	0
Acetylcholine regulates insulin secretion	3	0.125	0.337831962346088
Proton-coupled monocarboxylate transport	1	0.0416666666666667	0.204124145231932
Amino acid and oligopeptide SLC transporters	18	0.75	1.42187873267546
Pyrimidine salvage reactions	3	0.125	0.337831962346088
Leukotriene receptors	2	0.0833333333333333	0.28232985128664
Mitochondrial ABC transporters	2	0.0833333333333333	0.28232985128664
Metabolism of water-soluble vitamins and cofactors	48	2	2.94883912309794
GRB7 events in ERBB2 signaling	5	0.208333333333333	0.588229965875272
Amine Oxidase reactions	6	0.25	0.675663924692176
Regulation of PLK1 Activity at G2/M Transition	34	1.41666666666667	1.69183889321049
Erythrocytes take up carbon dioxide and release oxygen	7	0.291666666666667	0.806450444131925
DEx/H-box helicases activate type I IFN and inflammatory cytokines production	6	0.25	0.531609533071195
Acyl chain remodeling of CL	2	0.0833333333333333	0.28232985128664
Hydrolysis of LPE	2	0.0833333333333333	0.408248290463863
GTP hydrolysis and joining of the 60S ribosomal subunit	44	1.83333333333333	3.05979065306431
Defective AMN causes hereditary megaloblastic anemia 1	48	2	2.94883912309794
"Adrenaline,noradrenaline inhibits insulin secretion"	6	0.25	0.737209780774486
Regulation of Rheb GTPase activity by AMPK	7	0.291666666666667	0.907896118682551
Synthesis of PIPs at the early endosome membrane	9	0.375	0.769669607265238
Glutathione conjugation	11	0.458333333333333	0.721060008759246
5-Phosphoribose 1-diphosphate biosynthesis	5	0.208333333333333	0.508977377704051
SCF-beta-TrCP mediated degradation of Emi1	26	1.08333333333333	2.48327740429189
Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus	2	0.0833333333333333	0.408248290463863
PKA-mediated phosphorylation of key metabolic factors	2	0.0833333333333333	0.28232985128664
Uncoating of the HIV Virion	0	0	0
Defective MMAA causes methylmalonic aciduria type cblA	48	2	2.94883912309794
Thrombin signalling through proteinase activated receptors (PARs)	8	0.333333333333333	0.701964118163034
Post-Elongation Processing of Intron-Containing pre-mRNA	17	0.708333333333333	1.45898018780441
Purine ribonucleoside monophosphate biosynthesis	7	0.291666666666667	0.550032937090187
Ligand-gated ion channel transport	16	0.666666666666667	1.0494995356656
Negative regulation of FGFR signaling	18	0.75	0.896854406292881
Acetylation	0	0	0
p53-Dependent G1 DNA Damage Response	35	1.45833333333333	2.48437143947425
KSRP destabilizes mRNA	15	0.625	1.134920031659
Regulation of Hypoxia-inducible Factor (HIF) by oxygen	13	0.541666666666667	1.02062072615966
Activation of the phototransduction cascade	4	0.166666666666667	0.380693493813441
Signaling by Activin	6	0.25	0.675663924692176
"Inactivation, recovery and regulation of the phototransduction cascade"	12	0.5	0.932504808240314
Chromosome Maintenance	42	1.75	3.63856158870269
Vpu mediated degradation of CD4	23	0.958333333333333	2.49310643778899
Processing of Capped Intron-Containing Pre-mRNA	81	3.375	7.06376239198593
Antigen processing-Cross presentation	31	1.29166666666667	2.38617697996401
Cellular Senescence	85	3.54166666666667	4.12815535883361
Reproduction	19	0.791666666666667	1.2150922908826
vRNP Assembly	0	0	0
Trafficking and processing of endosomal TLR	8	0.333333333333333	0.701964118163034
Other semaphorin interactions	9	0.375	0.710939366337732
FGFR3b ligand binding and activation	4	0.166666666666667	0.380693493813441
Transmission across Electrical Synapses	6	0.25	0.531609533071195
TRP channels	23	0.958333333333333	1.16017864691332
Toll Like Receptor 3 (TLR3) Cascade	42	1.75	2.34520787991171
Hemostasis	228	9.5	11.2327161917089
Synthesis of Hepoxilins (HX) and Trioxilins (TrX)	3	0.125	0.337831962346088
Synthesis of dolichyl-phosphate-glucose	0	0	0
FRS2-mediated cascade	17	0.708333333333333	0.750603621828092
c-src mediated regulation of Cx43 function and closure of gap junctions	0	0	0
Translation	61	2.54166666666667	3.71810104251066
Tie2 Signaling	13	0.541666666666667	0.832970935693524
Acetylcholine Neurotransmitter Release Cycle	11	0.458333333333333	0.588229965875272
Repair synthesis for gap-filling by DNA polymerase in TC-NER	9	0.375	1.24455335099716
Resolution of Sister Chromatid Cohesion	53	2.20833333333333	4.94297188081146
p75NTR negatively regulates cell cycle via SC1	3	0.125	0.337831962346088
NGF-independant TRKA activation	1	0.0416666666666667	0.204124145231932
Establishment of Sister Chromatid Cohesion	13	0.541666666666667	0.977092700273386
VEGFR2 mediated cell proliferation	13	0.541666666666667	0.779027636204913
Defective MMAB causes methylmalonic aciduria type cblB	48	2	2.94883912309794
Endosomal/Vacuolar pathway	0	0	0
MPS IIID - Sanfilippo syndrome D	62	2.58333333333333	2.94761018404766
PI Metabolism	38	1.58333333333333	1.44212001751849
Zinc efflux and compartmentalization by the SLC30 family	3	0.125	0.337831962346088
phospho-PLA2 pathway	0	0	0
Sulfur amino acid metabolism	8	0.333333333333333	1.09014026487487
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	19	0.791666666666667	1.31807391317016
Adenylate cyclase activating pathway	7	0.291666666666667	0.624093545570845
TRIF-mediated TLR3/TLR4 signaling	42	1.75	2.34520787991171
Type I hemidesmosome assembly	10	0.416666666666667	0.583592075121765
SOS-mediated signalling	9	0.375	0.710939366337732
Association of licensing factors with the pre-replicative complex	5	0.208333333333333	0.658005330140078
P2Y receptors	4	0.166666666666667	0.380693493813441
Sialic acid metabolism	13	0.541666666666667	0.931532942621143
Attenuation phase	14	0.583333333333333	1.3805061033727
Mineralocorticoid biosynthesis	9	0.375	0.710939366337732
HDL-mediated lipid transport	11	0.458333333333333	0.721060008759246
Role of Abl in Robo-Slit signaling	4	0.166666666666667	0.637022057270606
"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"	25	1.04166666666667	1.30147630777903
Glycosphingolipid metabolism	24	1	1.69397910771984
PLC beta mediated events	22	0.916666666666667	1.21285386290089
The retinoid cycle in cones (daylight vision)	4	0.166666666666667	0.481543412343077
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	40	1.66666666666667	2.94392028877595
Viral RNP Complexes in the Host Cell Nucleus	0	0	0
Activation of caspases through apoptosome-mediated cleavage	1	0.0416666666666667	0.204124145231932
Chondroitin sulfate/dermatan sulfate metabolism	22	0.916666666666667	1.31601066028016
Trafficking of AMPA receptors	10	0.416666666666667	0.653862548158294
The phototransduction cascade	12	0.5	0.932504808240314
Syndecan interactions	9	0.375	0.769669607265238
Metabolism of nucleotides	28	1.16666666666667	2.14002573464142
Interferon gamma signaling	16	0.666666666666667	1.12931940514656
SUMO is proteolytically processed	0	0	0
Glucagon-type ligand receptors	8	0.333333333333333	0.916831342257085
Signaling by NOTCH	71	2.95833333333333	3.11349330812034
Tight junction interactions	21	0.875	1.26189987889207
Constitutive Signaling by NOTCH1 HD Domain Mutants	4	0.166666666666667	0.380693493813441
Activation of gene expression by SREBF (SREBP)	27	1.125	1.7523276445668
deactivation of the beta-catenin transactivating complex	12	0.5	0.780189497605494
Creation of C4 and C2 activators	6	0.25	0.607918758874329
Vitamins	0	0	0
GPCR downstream signaling	413	17.2083333333333	23.1929133979338
Synthesis of pyrophosphates in the cytosol	4	0.166666666666667	0.481543412343077
TRAIL  signaling	13	0.541666666666667	0.588229965875272
Nephrin interactions	12	0.5	0.722315118514615
Serine biosynthesis	2	0.0833333333333333	0.28232985128664
TGFBR2 Kinase Domain Mutants in Cancer	27	1.125	1.45400496380948
Peroxisomal lipid metabolism	5	0.208333333333333	0.508977377704051
CREB phosphorylation through the activation of Adenylate Cyclase	5	0.208333333333333	0.414851116999053
"Platelet activation, signaling and aggregation"	107	4.45833333333333	4.3835578826046
Deadenylation of mRNA	9	0.375	0.710939366337732
TRIF-mediated programmed cell death	5	0.208333333333333	0.414851116999053
Degradation of beta-catenin by the destruction complex	38	1.58333333333333	2.79621897921285
Transport of glycerol from adipocytes to the liver by Aquaporins	1	0.0416666666666667	0.204124145231932
G-protein mediated events	22	0.916666666666667	1.21285386290089
Digestion of dietary carbohydrate	5	0.208333333333333	0.414851116999053
Regulation of DNA replication	32	1.33333333333333	3.50982059081517
SMAC-mediated dissociation of IAP:caspase complexes	1	0.0416666666666667	0.204124145231932
PI3K events in ERBB2 signaling	58	2.41666666666667	3.16113169975381
Disease	581	24.2083333333333	31.526357732603
ABC-family proteins mediated transport	25	1.04166666666667	1.89917983823834
Post-translational modification: synthesis of GPI-anchored proteins	14	0.583333333333333	1.0179547554081
Free fatty acid receptors	5	0.208333333333333	0.658005330140078
CHL1 interactions	3	0.125	0.337831962346088
Translesion synthesis by Pol eta	0	0	0
E2F-enabled inhibition of pre-replication complex formation	9	0.375	0.875388112682647
RIP-mediated NFkB activation via ZBP1	9	0.375	0.875388112682647
"Synthesis, secretion, and deacylation of Ghrelin"	4	0.166666666666667	0.380693493813441
Glutathione synthesis and recycling	8	0.333333333333333	0.637022057270606
Transport to the Golgi and subsequent modification	12	0.5	0.932504808240314
Xenobiotics	9	0.375	1.43897608524709
Metabolism of vitamins and cofactors	48	2	2.94883912309794
negative regulation of TCF-dependent signaling by WNT ligand antagonists	11	0.458333333333333	0.779027636204913
Signaling by FGFR1 mutants	18	0.75	1.03209369308428
